site_id,site_name,latitude,longitude,altitude,state,county,city,land_use,location_setting,owning_agency,established_date,closed_date,address,zip_code,area_classification
290430003,JOURNAGAN CLEVER QUARRY 95SOUTH - BETA.,37.058333,-93.454167,0.0,Missouri,Christian,Not in a City,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1994-07-01,,JOURNAGAN CLEVER QUARRY SOUTH,65610.0,rural
290430004,95 NORTH CLEVER COUNTY PM10,37.06,-93.455556,0.0,Missouri,Christian,Not in a City,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1994-07-01,,JOURNAGAN CLEVER QUARRY 95NORTH,65610.0,rural
290470003,Watkins Mill State Park,39.407452,-94.265373,308.0,Missouri,Clay,Not in a City,RESIDENTIAL,RURAL,Missouri Laboratory  Services Program,1975-01-01,,"WATKINS MILL STATE PARK: Watkins Mill Road, Lawson, MO 64062",64060.0,rural
290470005,Liberty,39.303174,-94.377014,287.0,Missouri,Clay,Not in a City,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1980-01-01,,"LIBERTY: Highway 33 & NE 116th St., Liberty, 64068",64060.0,rural
290470006,Rocky Creek,39.331913,-94.580931,302.0,Missouri,Clay,Kansas City,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,2002-03-19,,"ROCKY CREEK: 13131 Highway 169, Kansas City, MO 64165",64165.0,rural
290470011,290470011,39.167258,-94.551906,0.0,Missouri,Clay,Kansas City,RESIDENTIAL,SUBURBAN,"Kansas City Health Department, Air Quality Section",1991-09-27,,2400 RUSSELL RD,64116.0,urban-periphery
290470025,290470025,39.183924,-94.497738,283.0,Missouri,Clay,Kansas City,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,1976-05-03,,49TH & WINCHESTER,64119.0,urban-periphery
290470026,NORTH KANSAS CITY - CATEGORY A CORE SLAMS.,39.148647,-94.56524,0.0,Missouri,Clay,North Kansas City,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,1999-01-01,,NORTH KANSAS CITY,64116.0,urban-periphery
290470041,PM2.5 CATEGORY B SLAMS,39.109449,-94.44023,0.0,Missouri,Clay,North Kansas City,COMMERCIAL,SUBURBAN,Missouri Laboratory  Services Program,1999-01-01,,SUGAR CREEK-CLAY,,urban-periphery
290490001,Trimble,39.53063,-94.55594,315.0,Missouri,Clinton,Trimble,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,2004-01-22,,"TRIMBLE: 7536 SW State Highway O, Trimble, MO 64492",64492.0,rural
290510003,JC PRISON PM10 SITE - FLOOD PLAIN ACROSS RIVER.,38.599167,-92.163333,0.0,Missouri,Cole,Jefferson City,RESIDENTIAL,RURAL,Missouri Laboratory  Services Program,1994-06-30,,MO STATE PENITENTIARY POWER PLANT,,rural
290530001,290530001,38.79502,-92.918251,100.0,Missouri,Cooper,Not in a city,FOREST,RURAL,Missouri Laboratory  Services Program,2002-10-01,,PLEASANT GREEN,,rural
290539901,290539901,38.80002,-92.950196,237.8,Missouri,Cooper,Not in a city,AGRICULTURAL,RURAL,Illinois State Water Survey,2003-11-01,,Unavailable,,rural
290719001,"Valley Site, Labadie",38.572522,-90.796911,160.0,Missouri,Franklin,Not in a City,AGRICULTURAL,RURAL,Ameren Missouri,2015-04-22,,"VALLEY SITE: 2901 Labadie Bottom Road, Labadie, MO 63055",63055.0,rural
290719002,"Labadie, Southwest",38.52814,-90.86326,192.0,Missouri,Franklin,Not in a City,AGRICULTURAL,RURAL,Ameren Missouri,2017-01-01,,"LABADIE, SOUTHWEST- 870 Albertina Lane, Labadie, MO 63055",63055.0,rural
290719003,"Labadie ""Plant Site""",38.5486,-90.83725,207.3,Missouri,Franklin,Not in a City,AGRICULTURAL,RURAL,Ameren Missouri,2016-01-01,,"""Plant Site"", ~1.5 km south of the Labadie Energy Center, Labadie, MO 63055",63055.0,rural
290770026,290770026,37.12263,-93.263353,387.0,Missouri,Greene,Springfield,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,1978-01-01,,"SOUTH CHARLESTON: 5012 S. Charleston,  Springfield, MO 65804",65804.0,urban-periphery
290770028,290770028,37.222568,-93.301027,396.0,Missouri,Greene,Springfield,RESIDENTIAL,URBAN AND CENTER CITY,Springfield-Greene County Air Pollution Control Authority,1980-07-01,,GRANT BEACH PARK,65802.0,urban-centre
290770029,290770029,37.252567,-93.300194,385.0,Missouri,Greene,Springfield,RESIDENTIAL,SUBURBAN,Springfield-Greene County Air Pollution Control Authority,1982-01-01,,FAIR GROUNDS,65803.0,urban-periphery
290770030,290770030,37.252567,-93.252692,400.0,Missouri,Greene,Springfield,RESIDENTIAL,SUBURBAN,Springfield-Greene County Air Pollution Control Authority,1981-01-01,,GRANDVIEW GOLF COURSE,65803.0,urban-periphery
290770031,290770031,37.202846,-93.319083,387.0,Missouri,Greene,Springfield,COMMERCIAL,URBAN AND CENTER CITY,Springfield-Greene County Air Pollution Control Authority,1981-01-01,,ZAGONY1 PARKK,65802.0,urban-centre
290770032,MSU,37.199541,-93.284874,399.0,Missouri,Greene,Springfield,RESIDENTIAL,URBAN AND CENTER CITY,Springfield-Greene County Air Pollution Control Authority,1980-07-01,,"MISSOURI STATE UNIVERSITY (MSU): Springfield, MO 65806",65806.0,urban-centre
290770033,290770033,37.221735,-93.276304,399.0,Missouri,Greene,Springfield,COMMERCIAL,URBAN AND CENTER CITY,Springfield-Greene County Air Pollution Control Authority,1981-01-01,,SILVER SPRINGS PARK,65802.0,urban-centre
290770034,290770034,37.167013,-93.228802,403.0,Missouri,Greene,Springfield,RESIDENTIAL,SUBURBAN,Springfield-Greene County Air Pollution Control Authority,1981-01-01,,2526 HILLS BORO LAURA ING. WILD. SCHOOL,65804.0,urban-periphery
290770035,290770035,37.331455,-93.339917,372.0,Missouri,Greene,Springfield,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1987-01-01,,FARM RD.133 AT FARM RD.60,65781.0,rural
290770036,Hillcrest High School,37.256137,-93.299894,410.0,Missouri,Greene,Springfield,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,1988-02-01,,"HILLCREST HIGH SCHOOL: 3319 N Grant, Springfield, MO 65803",65803.0,urban-periphery
290770037,James River South,37.104461,-93.253337,374.0,Missouri,Greene,Springfield,RESIDENTIAL,RURAL,"Springfield City Utilities, MO",1995-10-01,,"JAMES RIVER-SOUTH: Springfield, MO, 12435 (See coordinates for location)",65804.0,rural
290770038,"CONCO QUARRIES SITE LOCATED NEAR WILLARD, 7 MILES NW OF SPG, GREENE",37.103889,-93.253333,1200.0,Missouri,Greene,Not in a City,RESIDENTIAL,RURAL,"Aeromet Engineering, Inc",1995-05-01,,"CONCO QUARRIES, WILLARD MO",65721.0,rural
290770039,GLENSTONE CO SITE ESTABLISHED 2/00.,37.18999,-93.260725,399.0,Missouri,Greene,Springfield,RESIDENTIAL,URBAN AND CENTER CITY,Springfield-Greene County Air Pollution Control Authority,2000-02-03,,1555 S GLENSTONE,65804.0,urban-centre
290770040,Wildwood Lane,37.108959,-93.25297,375.0,Missouri,Greene,Not in a City,RESIDENTIAL,SUBURBAN,"Springfield City Utilities, MO",2002-01-01,,"WILDWOOD LANE: 1234 Wildwood Lane, Springfield, MO 65802",65804.0,urban-periphery
290770041,290770041,37.108681,-93.272415,100.0,Missouri,Greene,Springfield,RESIDENTIAL,SUBURBAN,Springfield-Greene County Air Pollution Control Authority,2002-01-01,,"WISDOM LANE: 1420 EAST WISDOM LANE SPRINGFIELD MO, 65802",65804.0,urban-periphery
290770042,Fellows Lake,37.319186,-93.204411,410.0,Missouri,Greene,Not in a City,AGRICULTURAL,SUBURBAN,Missouri Laboratory  Services Program,2008-03-20,,"FELLOWS LAKE: 4208 E Farm Road 66, Springfield, MO 65803",65648.0,urban-periphery
290870001,290870001,40.044441,-95.222476,275.0,Missouri,Holt,Not in a city,AGRICULTURAL,RURAL,US EPA - Region 7,1990-03-18,,WALLACE RES RR1 BOX72 FOREST CITY,,rural
290870002,290870002,40.039441,-95.218587,315.0,Missouri,Holt,Not in a city,AGRICULTURAL,RURAL,US EPA - Region 7,1990-07-06,,DOZIER RES RR1 BOX122 FOREST CITY,,rural
290870004,290870004,40.033886,-95.210532,310.0,Missouri,Holt,Not in a city,AGRICULTURAL,RURAL,US EPA - Region 7,1990-03-22,,SALFRANK RES RR1 BOX123 FOREST CITY,,rural
290870005,290870005,40.014997,-95.221365,280.0,Missouri,Holt,Not in a city,AGRICULTURAL,RURAL,US EPA - Region 7,1990-03-22,,DEVOOGHT RES RR1 BOX25A FOREST CITY,,rural
290870006,290870006,40.034719,-95.232476,0.0,Missouri,Holt,Not in a city,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1992-03-31,,"SCHUYLKILL METALS - NORTH, HOLT CO., MO",,rural
290870007,290870007,40.029719,-95.23081,0.0,Missouri,Holt,Not in a city,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1992-03-31,,"SCHUYLKILL METALS - SOUTH, HOLT CO., MO",,rural
290870008,"Forest City, Exide Levee (ESP SCHULYKILL WEST SITE LOCATED ON A LEVEE)",40.027222,-95.235833,0.0,Missouri,Holt,Forest City,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1996-07-01,,"FOREST CITY, EXIDE LEVEE: 300 S. Washington St., Oregon, MO 64473",64451.0,rural
290910001,NORTH OF WEST PLAINS CHARCOAL KILN FACILITY,36.540619,-92.069598,0.0,Missouri,Howell,West Plains,AGRICULTURAL,RURAL,US EPA - Region 7,1996-04-01,,WEST PLAINS CHARCOAL NORTH,,rural
290910002,SOUTHEAST OF WEST PLAINS CHARCOAL KILN FACILITY,36.540619,-92.069598,0.0,Missouri,Howell,West Plains,AGRICULTURAL,RURAL,US EPA - Region 7,1996-04-01,,WEST PLAINS CHARCOAL NORTH,,rural
290930016,Doe Run Buick - South #1,37.624064,-91.128396,458.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Buick,1982-01-01,,"DOE RUN BUICK - SOUTH#1:HC1 Box 1395 HWY KK Buick, MO 65439",65439.0,rural
290930020,290930020,37.652841,-91.142071,0.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Buick,1982-01-01,,"DRB SITE #4, SHORT",65439.0,rural
290930021,Doe Run Buick - North # 5,37.651843,-91.131066,440.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Buick,1982-01-01,,"DOE RUN BUICK - NORTH#5:HC1 Box 1395 HWY 32  Buick, MO 65439",65439.0,rural
290930022,290930022,37.645619,-91.146794,0.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Buick,1982-01-01,,"DRB SITE #6, NW",65439.0,rural
290930023,290930023,37.51066,-90.694946,330.0,Missouri,Iron,Not in a City,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1987-10-01,,HOGAN,63620.0,rural
290930024,290930024,37.470615,-90.689241,0.0,Missouri,Iron,Not in a City,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1991-06-27,,GLOVER DUNN,63620.0,rural
290930025,290930025,37.510622,-90.697613,0.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Glover,1992-03-31,,DRG - NORTH,63620.0,rural
290930026,290930026,37.459234,-90.686501,0.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Glover,1992-03-31,,DRG - CHLORIDE,63620.0,rural
290930027,Doe Run Glover - Post Office #2,37.485387,-90.690022,253.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Glover,1992-03-31,,"DOE RUN GLOVER - POST OFFICE: Hwy 49 Glover, MO 65439 (Remte site, see coordinates for location)",63620.0,rural
290930028,290930028,37.510622,-90.697613,0.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Glover,1992-03-31,,DRG NORTH COLLOCATED #4 QA,63620.0,rural
290930029,Doe Run Glover - Big Creek #5,37.472177,-90.689302,255.0,Missouri,Iron,Not in a City,INDUSTRIAL,RURAL,Doe Run Glover,1992-03-31,,"DOE RUN GLOVER - BIG CREEK: Glover Hwy 49, MO 65439 (Remote site, see coordinates for location)",63620.0,rural
290930030,GLOVER SOUTH - TINDELL RESIDENCE,37.466894,-90.685264,0.0,Missouri,Iron,Not in a City,RESIDENTIAL,RURAL,Missouri Laboratory  Services Program,1993-07-01,,GLOVER SOUTH TINDELL,63620.0,rural
290930031,THIS SITE IS HOGAN MOUNTAIN.  IT WAS ESTABLISHED IN 1994.,37.512603,-90.716246,0.0,Missouri,Iron,Not in a City,AGRICULTURAL,RURAL,Missouri Laboratory  Services Program,1994-01-01,,HOGAN MOUNTAIN,63650.0,rural
290930032,Bixby West,37.653943,-91.131286,410.0,Missouri,Iron,Not in a City,FOREST,RURAL,Missouri Laboratory  Services Program,2010-02-01,,"BIXBY WEST: Highway 32, West of Bixby, MO 65439",65439.0,rural
290930033,Glover,37.489726,-90.692572,278.0,Missouri,Iron,Not in a City,RESIDENTIAL,RURAL,Missouri Laboratory  Services Program,2010-01-01,,"GLOVER: Highway 49, Approx. 0.4M S. Highway 21/49/72 Intersection, Glover, 63620",63620.0,rural
290930034,Buick NE,37.65214,-91.11689,434.0,Missouri,Iron,Not in a City,FOREST,RURAL,Missouri Laboratory  Services Program,2010-11-22,,BUICK NE: 347 Power Lane,65439.0,rural
290939007,290939007,37.653943,-91.131286,410.0,Missouri,Iron,Not in a City,FOREST,RURAL,Doe Run Buick,2010-02-01,,"BIXBY WEST: Highway 32, West of Bixby, MO 65439",65439.0,rural
290939008,Doe Run Buick - Buick NE,37.65214,-91.11689,434.0,Missouri,Iron,Not in a City,FOREST,RURAL,Doe Run Buick,2010-12-01,,BUICK NE; 347 Power Lane,65439.0,rural
290939009,Highway 32 Northeast,37.65319,-91.12795,421.84,Missouri,Iron,Not in a City,FOREST,RURAL,Doe Run Buick,2017-01-01,,"DOE RUN BUICK, HWY 32 NORTHEAST- 1582 Highway 32 Bixby, MO 65439",65439.0,rural
290939010,County Road 75,37.64876,-91.1498,416.05,Missouri,Iron,Not in a City,FOREST,RURAL,Doe Run Buick,2017-01-01,,"DOE RUN BUICK- COUNTY ROAD 75 - 98 Iron County Road, Bixby, MO 65439",65439.0,rural
290939011,West Entrance,37.63211,-91.13565,445.9,Missouri,Iron,Not in a City,FOREST,RURAL,Doe Run Buick,2017-01-01,,"DOE RUN BUICK, WEST ENTRANCE- 18594 Hwy KK, Boss, MO 65440",65439.0,rural
290950008,290950008,39.055315,-94.450514,299.0,Missouri,Jackson,Independence,COMMERCIAL,SUBURBAN,Missouri Laboratory  Services Program,1983-01-01,,SMF PRINTING >3501B STERLING,64052.0,urban-periphery
290950010,UMKC,39.036,-94.5741,925.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,Missouri Laboratory  Services Program,2003-07-01,,UMKC - 5130 TROOST,64110.0,urban-centre
290950018,290950018,39.132016,-94.531518,222.0,Missouri,Jackson,Kansas City,INDUSTRIAL,URBAN AND CENTER CITY,Missouri Laboratory  Services Program,2010-10-01,,"FRONT STREET: 1331 N. Jackson, Kansas City, MO64120",64120.0,urban-centre
290950027,290950027,39.100592,-94.57774,280.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,Missouri Dept Of Natural Resources,1985-01-01,,414 E. 12TH ST.,64106.0,urban-centre
290950031,290950031,38.95726,-94.569683,259.0,Missouri,Jackson,Kansas City,INDUSTRIAL,SUBURBAN,"Kansas City Health Department, Air Quality Section",1982-01-01,,9500 E. BANNISTER ROAD,64131.0,urban-periphery
290950033,290950033,39.105036,-94.570518,290.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,US EPA/OAQPS/AAMG,1984-01-01,,"720 TROOST ,REAR OF,ON HWY.DEPT.RT.OF WA",64106.0,urban-centre
290950034,Troost,39.104686,-94.57079,287.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,Missouri Laboratory  Services Program,1987-06-30,,"TROOST: 724 Troost (Rear), Kansas City, MO 64106",64106.0,urban-centre
290950035,290950035,39.07587,-94.521627,280.0,Missouri,Jackson,Kansas City,COMMERCIAL,SUBURBAN,Missouri Laboratory  Services Program,1988-06-01,,"VAN BRUNT: 27th & Van Brunt, Kansas City, 64128",64128.0,urban-periphery
290950036,290950036,38.856151,-94.550794,335.0,Missouri,Jackson,Kansas City,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1988-08-30,,"RICHARDS-GEBAUR AFB, KANSAS CITY",64147.0,rural
290950037,PLAZA CO MONITORING SITE FORMERLY BENDIX.,39.037778,-94.5875,900.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,Missouri Laboratory  Services Program,1995-01-01,,4928 MAIN STREET,64112.0,urban-centre
290950038,PM10 LOCATED N. OF B.R.BLDG (GST) KNOWN AS BAR FAB PM10 ALSO 42602.,39.104167,-94.492222,0.0,Missouri,Jackson,Kansas City,INDUSTRIAL,SUBURBAN,"Environmental Consulting Services, Inc",1994-10-01,,7000 ROBERTS STREET,64125.0,urban-periphery
290950039,GST STEEL CO 7300 HAWTHORNE ARMCO/SLUDGE STATION.,39.118889,-94.496389,0.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,"Environmental Consulting Services, Inc",1994-09-30,,ARMCO/SLUDGE STATION,64120.0,urban-centre
290950040,FORMERLY WAS 800 SOUTH BROADWAY (CARNIVAL -NAMS SITE),39.103092,-94.588573,0.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,Missouri Laboratory  Services Program,1995-07-01,,BROADWAY-CARNIVAL,64105.0,urban-centre
290950041,SUGAR CREEK,39.109296,-94.441061,303.63,Missouri,Jackson,Sugar Creek,COMMERCIAL,SUBURBAN,Missouri Laboratory  Services Program,1999-01-01,,SUGARCREEK:100 S. Vermont St.,64054.0,urban-periphery
290950043,290950043,38.940794,-94.578508,280.0,Missouri,Jackson,Kansas City,RESIDENTIAL,SUBURBAN,Missouri Dept Of Natural Resources,2025-01-23,,"1076 E 103rd St. Kansas City, MO 64131",64131.0,urban-periphery
290951003,290951003,38.905873,-94.260229,303.0,Missouri,Jackson,Lee's Summit,AGRICULTURAL,RURAL,Shell,1989-11-30,,HIGHWAY 7 NORTH OF US 50,64086.0,rural
290951004,290951004,38.895318,-94.265785,309.0,Missouri,Jackson,Lee's Summit,COMMERCIAL,RURAL,Shell,1989-11-18,,HIGHWAYS 50 & 7,64086.0,rural
290952002,290952002,39.095314,-94.578018,259.0,Missouri,Jackson,Kansas City,COMMERCIAL,URBAN AND CENTER CITY,Missouri Laboratory  Services Program,1957-01-01,,"FIRE STA#8 , 1517 LOCUST ST.",64108.0,urban-centre
290970003,Carthage,37.198286,-94.317246,0.0,Missouri,Jasper,Not in a City,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1999-01-01,,"CARTHAGE: 530 Juniper, Carthage, MO 64836",64836.0,rural
290970004,Alba,37.2385,-94.42468,294.0,Missouri,Jasper,Not in a City,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,2009-04-01,,"ALBA: 20400 Millwood Road, Alba, MO64755",64755.0,urban-periphery
290970005,290970005,37.170016,-94.4633,294.0,Missouri,Jasper,Webb City,RESIDENTIAL,RURAL,Missouri Laboratory  Services Program,2010-01-01,,"WEBB CITY: 2424 N. Main, Webb City, MO 64870",64870.0,rural
290990005,290990005,38.267085,-90.378853,140.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,SUBURBAN,Missouri Laboratory  Services Program,1968-01-01,,"DUNKLIN HIGH SCHOOL: 1 Black Cat Dr., Herculaneum, MO, 63048",63048.0,urban-periphery
290990008,290990008,38.261999,-90.394271,0.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Doe Run Herculaneum,1982-01-01,,"DRH SITE #2, GOLF COURSE",63048.0,rural
290990010,290990010,38.241155,-90.376903,0.0,Missouri,Jefferson,Crystal City,INDUSTRIAL,RURAL,Doe Run Herculaneum,1982-01-01,,"HERC, URSULINE",63019.0,rural
290990011,290990011,38.268254,-90.373903,0.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1982-01-01,,"BLUFF: Herculaneum, MO 63048",63048.0,rural
290990012,290990012,38.43783,-90.361492,154.0,Missouri,Jefferson,Arnold,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,1981-01-01,,ARNOLD TENBROOK & TENBROOK,63010.0,urban-periphery
290990013,"Herculaneum, Sherman",38.271754,-90.376683,141.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1982-01-01,,"SHERMAN: 460 Sherman Street, Herculaneum, MO 63048",63048.0,rural
290990014,290990014,38.267277,-90.379548,15.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1986-07-01,,"DRH, DUNKLIN H.S.",63048.0,rural
290990015,290990015,38.261792,-90.378844,152.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,1992-07-01,,"Broad Street: Herculaneum, MO 63048",63048.0,rural
290990016,290990016,38.266,-90.3846,1.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Doe Run Herculaneum,2004-09-20,,HERC - Thurwell,63048.0,rural
290990018,MONITOR WAS FORMERLY LOCATED AT FESTUS.,38.26427,-90.384247,0.0,Missouri,Jefferson,Herculaneum,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,2001-04-01,,"HERC J-CREEK, 695 JOACHIM",63048.0,urban-periphery
290990019,Arnold West,38.44853,-90.3986,195.0,Missouri,Jefferson,Arnold,RESIDENTIAL,SUBURBAN,Missouri Laboratory  Services Program,2008-03-01,,"ARNOLD WEST: 1709 Lonedell Drive, Arnold, MO 63010",63010.0,urban-periphery
290990020,"Herculaneum, City Hall (Mott Street)",38.26351,-90.37993,142.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Doe Run Herculaneum,2008-04-01,,"MOTT STREET: 747 Mott Street, Herculaneum, MO 63048",63048.0,rural
290990021,290990021,38.264888,-90.37777,140.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,SUBURBAN,Missouri Laboratory  Services Program,2006-10-01,,"HERC, Circle St.",63048.0,urban-periphery
290990022,290990022,38.260694,-90.381083,139.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,SUBURBAN,Doe Run Herculaneum,2008-04-01,,"SOUTH CROSS: 843 South Cross, Herculaneum, MO 63048",63048.0,urban-periphery
290990023,"Herculaneum, North Cross",38.26216,-90.38126,141.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,SUBURBAN,Doe Run Herculaneum,2008-04-01,,"NORTH CROSS: Herculaneum, MO 63048",63048.0,urban-periphery
290990027,"Herculaneum, Mott Street",38.26351,-90.37993,142.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Missouri Laboratory  Services Program,2011-06-01,,"MOTT STREET: 360 Short Street, Herculaneum, 63048",63048.0,rural
290999001,"Herculaneum, Main Street",38.26339,-90.37883,150.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Doe Run Herculaneum,2004-01-01,,"MAIN STREET: 1 Parkwood, Herculaneum, MO 63048",63048.0,rural
290999002,"Herculaneum, Dunklin High School",38.267085,-90.378853,140.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,SUBURBAN,Doe Run Herculaneum,1968-01-01,,"DUNKLIN HIGH SCHOOL: 1 Black Cat Dr., Herculaneum, MO 63048",63048.0,urban-periphery
290999003,290999003,38.268254,-90.373903,400.0,Missouri,Jefferson,Herculaneum,INDUSTRIAL,RURAL,Doe Run Herculaneum,1982-01-01,,"BLUFF: Herculaneum, MO 63048",63048.0,rural
